Date,open,high,low,close,volume,dividends,stock splits
2011-04-01,10.68901453738029,10.70362693465561,10.451249900791233,10.489608764648438,418661600,0.0,0.0
2011-04-04,10.482000551485786,10.490828960879462,10.302079031314948,10.387016296386719,460084800,0.0,0.0
2011-04-05,10.2591551809651,10.419287588855605,10.229015833093008,10.316997528076172,482731200,0.0,0.0
2011-04-06,10.387929523777103,10.46951751723159,10.263719662733775,10.291118621826172,402539200,0.0,0.0
2011-04-07,10.292947395970268,10.363880343620282,10.229929126718536,10.292339324951172,373447200,0.0,0.0
2011-04-08,10.348353977908594,10.3553557361424,10.166606608804907,10.200398445129395,377535200,0.0,0.0
2011-04-11,10.169954048374501,10.218967980893781,10.046963570331622,10.070709228515625,398946800,0.0,0.0
2011-04-12,10.06126919810191,10.159906741083004,10.052440790071525,10.119417190551758,425639200,0.0,0.0
2011-04-13,10.199180450253758,10.233277134226975,10.123071591955005,10.232973098754883,346220000,0.0,0.0
2011-04-14,10.19248213931688,10.229014356674403,10.109067492283001,10.120026588439941,301800800,0.0,0.0
2011-04-15,10.146816580158662,10.157167605320593,9.948934211989966,9.969026565551758,453605600,0.0,0.0
2011-04-18,9.927622965845822,10.114241368421457,9.746788552564308,10.102672576904297,609898800,0.0,0.0
2011-04-19,10.140732421765142,10.289296069037816,10.09841538569541,10.285643577575684,419378400,0.0,0.0
2011-04-20,10.457647810978287,10.525841193619565,10.396457000852946,10.42416000366211,700666400,0.0,0.0
2011-04-21,10.807438545326786,10.81139669613919,10.610165089248367,10.676531791687012,753810400,0.0,0.0
2011-04-25,10.665576527213954,10.769389210836522,10.664357946355782,10.74686050415039,266546000,0.0,0.0
2011-04-26,10.765427770093599,10.807135089527064,10.635433928636298,10.668008804321289,338800000,0.0,0.0
2011-04-27,10.723415265172767,10.726764532313661,10.566936203663913,10.659788131713867,356213200,0.0,0.0
2011-04-28,10.539233296743074,10.647611363423001,10.518836095531938,10.556282043457031,360959200,0.0,0.0
2011-04-29,10.55719747190196,10.775477086063155,10.553848203679754,10.659183502197266,1006345200,0.0,0.0
2011-05-02,10.647310466640413,10.669534325836427,10.518230312328464,10.541975975036621,442713600,0.0,0.0
2011-05-03,10.59403189257774,10.651874232490524,10.521880375720277,10.600424766540527,313348000,0.0,0.0
2011-05-04,10.60225317411255,10.710936927055133,10.560240994418077,10.642134666442871,389250400,0.0,0.0
2011-05-05,10.606512925559619,10.684144392095769,10.534971110064584,10.556282043457031,335969200,0.0,0.0
2011-05-06,10.645787930414098,10.65522522515583,10.539844562111334,10.553544044494629,280134400,0.0,0.0
2011-05-09,10.590069901915678,10.630865105091086,10.549580359948127,10.582155227661133,204747200,0.0,0.0
2011-05-10,10.621429533425559,10.645784884408718,10.553541024882351,10.63847827911377,282091600,0.0,0.0
2011-05-11,10.625391814900379,10.655226318523564,10.510315175557302,10.570897102355957,336000000,0.0,0.0
2011-05-12,10.537102610800627,10.567545988434972,10.41989532238325,10.550801277160645,322000000,0.0,0.0
2011-05-13,10.52309945497757,10.54106031001655,10.36144444326506,10.366010665893555,326116000,0.0,0.0
2011-05-16,10.3264337269176,10.387929366219337,10.125505320190921,10.14681625366211,449775200,0.0,0.0
2011-05-17,10.107236898872566,10.233272552490236,10.068573196696274,10.233272552490234,452334400,0.0,0.0
2011-05-18,10.243322556011696,10.382753700984876,10.229014192510276,10.346830368041992,334776400,0.0,0.0
2011-05-19,10.414108692566447,10.424154867225262,10.310296053281776,10.366921424865723,261170000,0.0,0.0
2011-05-20,10.33739436910889,10.379711394010686,10.19918097449208,10.205269813537598,337968400,0.0,0.0
2011-05-23,10.045440414464663,10.228405537870145,10.028696515274714,10.180304527282715,383600000,0.0,0.0
2011-05-24,10.213793916483,10.225971594250073,10.087148506492719,10.113025665283203,321927200,0.0,0.0
2011-05-25,10.150773923706337,10.306949781711747,10.1331171054679,10.25275993347168,294224000,0.0,0.0
2011-05-26,10.22810070904578,10.256108550675357,10.181217469778925,10.198570251464844,222560800,0.0,0.0
2011-05-27,10.192484809306812,10.278639862645589,10.177567557829976,10.271942138671875,203599200,0.0,0.0
2011-05-31,10.384277720966681,10.58916187286377,10.381232488484272,10.58916187286377,417754400,0.0,0.0
2011-06-01,10.620823622060417,10.72006844578,10.492352371218574,10.518532752990723,554682800,0.0,0.0
2011-06-02,10.548669068511524,10.593725651116308,10.481693484792212,10.536491394042969,338783200,0.0,0.0
2011-06-03,10.447600229769943,10.513053219145664,10.411980926752038,10.455514907836914,313250000,0.0,0.0
2011-06-06,10.524316248345384,10.565414686983976,10.284116864329649,10.291118621826172,461941200,0.0,0.0
2011-06-07,10.29507777053818,10.296599573777858,10.104196331810124,10.108458518981934,529785200,0.0,0.0
2011-06-08,10.100541355565973,10.192480360286027,10.066140644110762,10.114544868469238,333723600,0.0,0.0
2011-06-09,10.14529501169887,10.15808157248877,10.06918615666468,10.091714859008789,275088800,0.0,0.0
2011-06-10,10.063094426520983,10.096887063862175,9.909658992848641,9.92153263092041,433955200,0.0,0.0
2011-06-13,9.961113912831443,9.994906568726247,9.89626979846485,9.942848205566406,329473200,0.0,0.0
2011-06-14,10.046355673513206,10.145297288555513,10.02534958253717,10.120637893676758,334569200,0.0,0.0
2011-06-15,10.038741665338225,10.055485562815438,9.890481310233152,9.94741153717041,399196000,0.0,0.0
2011-06-16,9.95197604934833,10.006165070574099,9.691075491536528,9.899003982543945,510591200,0.0,0.0
2011-06-17,10.01560855083778,10.0235240428634,9.722437000858132,9.749835968017578,615020000,0.0,0.0
2011-06-20,9.661547963464548,9.671898989073497,9.45270567728179,9.599443435668945,640645600,0.0,0.0
2011-06-21,9.64084824024804,9.918492007382293,9.595791640504483,9.903270721435547,493382400,0.0,0.0
2011-06-22,9.899007464092838,10.012867125523057,9.814374229346273,9.82137680053711,390583200,0.0,0.0
2011-06-23,9.709647042905916,10.097801922729598,9.684684433409027,10.0837984085083,559759200,0.0,0.0
2011-06-24,10.088063555047892,10.142252602323596,9.896878053805038,9.935236930847168,439807200,0.0,0.0
2011-06-27,9.972985513487409,10.165083907049757,9.962634487498727,10.108458518981934,339813600,0.0,0.0
2011-06-28,10.15746992007805,10.25032265656693,10.151077047378449,10.206483840942383,294299600,0.0,0.0
2011-06-29,10.230230697826954,10.240276873290384,10.103585315947011,10.169343948364258,352545200,0.0,0.0
2011-06-30,10.1894396926216,10.232974489009454,10.13281511057398,10.218969345092773,322954800,0.0,0.0
2011-07-01,10.22749250682346,10.457340888890455,10.174216386391182,10.450035095214844,435313200,0.0,0.0
2011-07-05,10.442118164393397,10.650047510894668,10.426896882328913,10.637869834899902,355054000,0.0,0.0
2011-07-06,10.62325892416278,10.780043691295571,10.555065549682828,10.708805084228516,444626000,0.0,0.0
2011-07-07,10.79739173906851,10.898768023943338,10.776993729846112,10.87441349029541,399663600,0.0,0.0
2011-07-08,10.756906347735464,10.959660636943477,10.72220077577073,10.950831413269043,489633200,0.0,0.0
2011-07-11,10.848234247433979,10.952655782250622,10.741072329172544,10.776995658874512,442674400,0.0,0.0
2011-07-12,10.76268680370001,10.88902814857242,10.613209502355778,10.76938533782959,451609200,0.0,0.0
2011-07-13,10.908816209369853,10.959657598258778,10.849451260536245,10.89937973022461,391638800,0.0,0.0
2011-07-14,10.990407114784258,11.008673631583804,10.8482363838754,10.891770362854004,430533600,0.0,0.0
2011-07-15,10.995274146031127,11.111872523508971,10.934387404928598,11.109436988830566,484467200,0.0,0.0
2011-07-18,11.124967190653347,11.405656161716346,11.120400967923278,11.379779815673828,572653200,0.0,0.0
2011-07-19,11.50763818572053,11.527426498895082,11.365162656035281,11.472628593444824,819145600,0.0,0.0
2011-07-20,12.059276109129582,12.063842330842961,11.75118743149617,11.778586387634277,941340400,0.0,0.0
2011-07-21,11.78011051502424,11.87478910614195,11.687257762483029,11.790461540222168,526534400,0.0,0.0
2011-07-22,11.821818935213328,12.026703893649172,11.804466150765371,11.973427772521973,516728800,0.0,0.0
2011-07-25,11.883618188567793,12.177398558715208,11.861395146718465,12.131733894348145,589806000,0.0,0.0
2011-07-26,12.17739728904673,12.314393706651268,12.167655961076761,12.281209945678711,476582400,0.0,0.0
2011-07-27,12.195358662932835,12.257768032179307,11.938415393376596,11.951810836791992,659324400,0.0,0.0
2011-07-28,11.922283403327182,12.085764260583067,11.816035194309675,11.92837142944336,594034000,0.0,0.0
2011-07-29,11.801117034228145,12.029747638692346,11.69030261094459,11.88757610321045,632584400,0.0,0.0
2011-08-01,12.109812220079055,12.162174598991697,11.945112816742705,12.078455924987793,612836000,0.0,0.0
2011-08-02,12.10585445691404,12.113465097387348,11.822730014260488,11.839777946472168,639539600,0.0,0.0
2011-08-03,11.902796535829278,11.981036886535346,11.636721625470313,11.951202392578125,732508000,0.0,0.0
2011-08-04,11.855000444500963,11.913146812765495,11.487851656995705,11.488460540771484,871407600,0.0,0.0
2011-08-05,11.581924392144279,11.675082001869912,11.03789923441358,11.374299049377441,1204590800,0.0,0.0
2011-08-08,11.011108067933852,11.196204702044492,10.747163004011348,10.752947807312012,1143833600,0.0,0.0
2011-08-09,10.999235130054148,11.404438810760732,10.80744077518714,11.3861722946167,1082583600,0.0,0.0
2011-08-10,11.299101786391116,11.405654008697937,11.035766462441396,11.071993827819824,878656800,0.0,0.0
2011-08-11,11.279920043916636,11.430007019127618,11.103347849193813,11.376730918884277,741969200,0.0,0.0
2011-08-12,11.509772481900633,11.55756864647162,11.392870030162118,11.47689437866211,528976000,0.0,0.0
2011-08-15,11.557265676752158,11.71983443389396,11.510382427201543,11.672342300415039,460544000,0.0,0.0
2011-08-16,11.614802332988871,11.671122868935663,11.448580295970803,11.58314037322998,498750000,0.0,0.0
2011-08-17,11.638853863278552,11.706133501368832,11.507642229127619,11.581924438476562,442061200,0.0,0.0
2011-08-18,11.289666590041794,11.344770175686252,11.00136616476012,11.143841743469238,851435200,0.0,0.0
2011-08-19,11.025718907429427,11.172761486936123,10.837882742771106,10.83879566192627,775888400,0.0,0.0
2011-08-22,11.096960559609135,11.10822531932053,10.810182718218588,10.85128116607666,535315200,0.0,0.0
2011-08-23,10.968789012850861,11.374905511579744,10.868325637910084,11.373687744140625,656835200,0.0,0.0
2011-08-24,11.369731728092106,11.536866682309881,11.282358930253759,11.452234268188477,626267600,0.0,0.0
2011-08-25,11.114311983799736,11.430011368099283,11.111876448261091,11.377344131469727,871346000,0.0,0.0
2011-08-26,11.299712224076863,11.684213846802317,11.288448279105303,11.67751693725586,641477200,0.0,0.0
2011-08-29,11.81755639804244,11.91862949520806,11.812077256108775,11.872050285339355,405269200,0.0,0.0
2011-08-30,11.81968949569545,11.928982140980263,11.757584953776728,11.872661590576172,417922400,0.0,0.0
2011-08-31,11.890315077911927,11.93628458431412,11.625152286349353,11.715569496154785,522586400,0.0,0.0
2011-09-01,11.745710786094628,11.791984335603448,11.59044864677698,11.599885940551758,343725200,0.0,0.0
2011-09-02,11.408396366461423,11.507642820612325,11.319806600416872,11.387391090393066,438939200,0.0,0.0
2011-09-06,11.184025765520408,11.578573531498249,11.156930842486826,11.560612678527832,509698000,0.0,0.0
2011-09-07,11.737795157156508,11.739012924914965,11.629415452512129,11.688172340393066,350576800,0.0,0.0
2011-09-08,11.641591787208354,11.830646551719749,11.638852216532385,11.694563865661621,416158400,0.0,0.0
2011-09-09,11.688173302091137,11.751190756453562,11.416920795615646,11.491812705993652,564813200,0.0,0.0
2011-09-12,11.355425014359726,11.595318759155619,11.321936401028335,11.566702842712402,467832400,0.0,0.0
2011-09-13,11.63367150058686,11.757576459373375,11.576133223756361,11.709172248840332,440560400,0.0,0.0
2011-09-14,11.782240067045933,11.940241748872852,11.743881202054062,11.851651191711426,534724400,0.0,0.0
2011-09-15,11.916498193775832,11.984387527424149,11.869919796059962,11.9630765914917,417818800,0.0,0.0
2011-09-16,12.041621136986423,12.192620277404785,12.026095004220617,12.192620277404785,698513200,0.0,0.0
2011-09-19,12.086069444143922,12.580167805061198,12.031272326318401,12.531457901000977,823860800,0.0,0.0
2011-09-20,12.641660481935169,12.873336303939336,12.518060318402615,12.586862564086914,775754000,0.0,0.0
2011-09-21,12.775307551640992,12.834672504208834,12.542719624818522,12.546981811523438,605976000,0.0,0.0
2011-09-22,12.208754607039468,12.476352947458816,12.076934106001431,12.232804298400879,968480800,0.0,0.0
2011-09-23,12.185924413815828,12.382589862973928,12.172833815491604,12.308307647705078,546277200,0.0,0.0
2011-09-26,12.17313749666876,12.298565146625448,11.91254167979859,12.273905754089355,812876400,0.0,0.0
2011-09-27,12.443167668000457,12.458997832371445,12.118335914306234,12.154868125915527,632497600,0.0,0.0
2011-09-28,12.183184535860148,12.291259408028747,12.071152324357865,12.08637523651123,429637600,0.0,0.0
2011-09-29,12.235851824744381,12.244680235275696,11.757583658753854,11.890317916870117,651086800,0.0,0.0
2011-09-30,11.785288298718566,11.839174123909391,11.60445382323281,11.608716011047363,547640800,0.0,0.0
2011-10-03,11.579792989964536,11.648899275196664,11.360599679699979,11.404132843017578,669099200,0.0,0.0
2011-10-04,11.403218676914252,11.62332488243136,10.784303345054335,11.340200424194336,1233677200,0.0,0.0
2011-10-05,11.198944810343866,11.563048417900356,10.968791587892504,11.515253067016602,786469600,0.0,0.0
2011-10-06,11.365468456850973,11.714046695659444,11.3188900673973,11.488460540771484,812582400,0.0,0.0
2011-10-07,11.440057356061828,11.499726349911164,11.218124467821442,11.258005142211914,535458000,0.0,0.0
2011-10-10,11.540825481881615,11.836735725402832,11.514034591686467,11.836735725402832,442514800,0.0,0.0
2011-10-11,11.951202428700205,12.274208383109341,11.918628363946006,12.186225891113281,605687600,0.0,0.0
2011-10-12,12.400856888121945,12.459003278607337,12.181663522649629,12.244072914123535,622286000,0.0,0.0
2011-10-13,12.329005020027632,12.434036254882812,12.264160928422626,12.434036254882812,426185200,0.0,0.0
2011-10-14,12.689760872367188,12.847153663635254,12.642267939845118,12.847153663635254,573367200,0.0,0.0
2011-10-17,12.839240129011008,12.990240070347713,12.662667066270197,12.785964012145996,686044800,0.0,0.0
2011-10-18,12.839852267758562,12.932705863832883,12.664193694524787,12.85446548461914,881602400,0.0,0.0
2011-10-19,12.218497077863663,12.43373222879502,12.110422229826463,12.13538646697998,1104059600,0.0,0.0
2011-10-20,12.177399767721207,12.18805483003375,12.001132341061505,12.034619331359863,549270400,0.0,0.0
2011-10-21,12.119556981896842,12.151218132188912,11.895796616780324,11.960336685180664,621244400,0.0,0.0
2011-10-24,12.061102163154933,12.375278036943497,12.037356510734941,12.353055000305176,502138000,0.0,0.0
2011-10-25,12.330529439600822,12.37680380168923,12.097637451776958,12.109509468078613,430427200,0.0,0.0
2011-10-26,12.230980911775637,12.255032235415072,11.96886245573804,12.195667266845703,456304800,0.0,0.0
2011-10-27,12.407548913056155,12.451388544401189,12.234934835744204,12.320176124572754,494664800,0.0,0.0
2011-10-28,12.268729520554121,12.370715543218912,12.253812271214526,12.328094482421875,322842800,0.0,0.0
2011-10-31,12.251071271047175,12.461436166432954,12.209363134516215,12.322917938232422,385501200,0.0,0.0
2011-11-01,12.098549598982508,12.162175928248098,11.970991279136307,12.071149826049805,531790000,0.0,0.0
2011-11-02,12.180140573787224,12.190795636468854,12.028530908722848,12.098551750183105,327350800,0.0,0.0
2011-11-03,12.149084443749858,12.280904940858006,12.03613934439296,12.270858764648438,441386400,0.0,0.0
2011-11-04,12.239201539618836,12.282126641761124,12.151828718886096,12.184707641601562,302229200,0.0,0.0
2011-11-07,12.174658776694272,12.177398347595755,12.059582166109067,12.169178009033203,270275600,0.0,0.0
2011-11-08,12.244681095378015,12.42094934753085,12.224892772703193,12.367063522338867,400442000,0.0,0.0
2011-11-09,12.085152307815916,12.204491084011753,12.001737672864827,12.033702850341797,558684000,0.0,0.0
2011-11-10,12.086983042449601,12.092462998050111,11.633983947553471,11.727445602416992,744752400,0.0,0.0
2011-11-11,11.769754130531782,11.833381242941483,11.576438071999647,11.709172248840332,653786000,0.0,0.0
2011-11-14,11.675688527239409,11.728356570521775,11.513729497865098,11.545999526977539,432905200,0.0,0.0
2011-11-15,11.592882606492877,11.857740557645233,11.551784169140523,11.8373441696167,430810800,0.0,0.0
2011-11-16,11.85013185985325,11.907670169339571,11.700044822894377,11.7137451171875,349210400,0.0,0.0
2011-11-17,11.68969336102844,11.707959877452666,11.431533098998663,11.489680290222168,479900400,0.0,0.0
2011-11-18,11.535650437875379,11.568224507895367,11.412658325979345,11.414484977722168,371938000,0.0,0.0
2011-11-21,11.276271737281192,11.315240308335175,11.139580954812004,11.233956336975098,447980400,0.0,0.0
2011-11-22,11.295147201258088,11.505512126608727,11.292711665553764,11.462282180786133,409021200,0.0,0.0
2011-11-23,11.401391341585738,11.441881704629829,11.16910747423251,11.172456741333008,428271200,0.0,0.0
2011-11-25,11.21599192283325,11.299102531645664,11.060729801000514,11.068341255187988,254760800,0.0,0.0
2011-11-28,11.335635268514944,11.4686735435725,11.274139625946344,11.450407028198242,346413200,0.0,0.0
2011-11-29,11.441882263803816,11.532908356855291,11.270181101990866,11.36151123046875,375855200,0.0,0.0
2011-11-30,11.607798870245974,11.637937396580586,11.516771968703335,11.635501861572266,405938400,0.0,0.0
2011-12-01,11.645854569767401,11.842519172560664,11.591360685467802,11.809945106506348,387181200,0.0,0.0
2011-12-02,11.867790767033226,11.983476290252238,11.829736735766984,11.8638334274292,379055600,0.0,0.0
2011-12-05,11.979210914391132,12.068106330418717,11.884836356655796,11.964597702026367,357210000,0.0,0.0
2011-12-06,11.949375247908215,12.013916116599662,11.854087780201137,11.901883125305176,283598000,0.0,0.0
2011-12-07,11.870830063571443,11.901578286369096,11.774324021873037,11.845257759094238,304746400,0.0,0.0
2011-12-08,11.917106421453132,12.04040255587844,11.879965319516524,11.89305591583252,376356400,0.0,0.0
2011-12-09,11.959730647958411,11.995958027257151,11.90432301582836,11.983171463012695,296993200,0.0,0.0
2011-12-12,11.924109755885432,11.991694246341922,11.856221229928131,11.928980827331543,301067200,0.0,0.0
2011-12-13,11.964294050512105,12.03735930175163,11.784677374076306,11.836735725402832,338928800,0.0,0.0
2011-12-14,11.772496523588684,11.793198569523144,11.497896476535848,11.574309349060059,406887600,0.0,0.0
2011-12-15,11.669903934763575,11.682385645802528,11.517077357534976,11.536256790161133,256200000,0.0,0.0
2011-12-16,11.579487457992803,11.69486809647274,11.555436953600354,11.599579811096191,421478400,0.0,0.0
2011-12-19,11.643723480676378,11.716179029293551,11.583139947138532,11.635807991027832,235530400,0.0,0.0
2011-12-20,11.804768359284884,12.058668025240642,11.789547077278028,12.05410099029541,337215200,0.0,0.0
2011-12-21,12.076632195404017,12.095203562791887,11.934156599381554,12.069326400756836,262948000,0.0,0.0
2011-12-22,12.086070714003222,12.15091645634399,12.058672558676387,12.133258819580078,202358800,0.0,0.0
2011-12-23,12.167962684083092,12.28669261372627,12.161873844676393,12.278777122497559,269399200,0.0,0.0
2011-12-27,12.27177610439121,12.454132384518864,12.269339755552307,12.37619686126709,265076000,0.0,0.0
2011-12-28,12.38715070654551,12.428553170876,12.218189143736906,12.257765769958496,228662000,0.0,0.0
2011-12-29,12.280905781198578,12.349403993815312,12.192924911556975,12.333268165588379,215978000,0.0,0.0
2011-12-30,12.284253203472165,12.368582388844152,12.283645132612202,12.329614639282227,179662000,0.0,0.0
2012-01-03,12.463566737804312,12.557941287085615,12.451389061924544,12.519277572631836,302220800,0.0,0.0
2012-01-04,12.481834650173996,12.62431105370309,12.4599156412083,12.586560249328613,260022000,0.0,0.0
2012-01-05,12.632529788859836,12.742125639749904,12.563117836804825,12.726295471191406,271269600,0.0,0.0
2012-01-06,12.779265894109352,12.86998714511298,12.762521995411152,12.859332084655762,318292800,0.0,0.0
2012-01-09,12.953705542634603,13.02220293042916,12.827364200074777,12.838932991027832,394024400,0.0,0.0
2012-01-10,12.96618978229471,12.968930166270257,12.831933729507648,12.884905815124512,258196400,0.0,0.0
2012-01-11,12.867857523601142,12.873033443326015,12.765263429516313,12.863900184631348,215084800,0.0,0.0
2012-01-12,12.855681507822625,12.874556097443119,12.748215522403093,12.82858657836914,212587200,0.0,0.0
2012-01-13,12.777134650682065,12.7999665736978,12.74547269320799,12.780482292175293,226021600,0.0,0.0
2012-01-17,12.914130663933394,12.968625362514816,12.876380677836199,12.929352760314941,242897200,0.0,0.0
2012-01-18,12.998155326589178,13.07456821996249,12.978062971805356,13.06360912322998,276791200,0.0,0.0
2012-01-19,13.095269788641227,13.132410077488837,12.984455367158922,13.022205352783203,261738400,0.0,0.0
2012-01-20,13.014287952137868,13.014591987552533,12.77865481527095,12.795398712158203,413974400,0.0,0.0
2012-01-23,12.86755289640364,13.043517087446139,12.856288950996076,13.011855125427246,306062400,0.0,0.0
2012-01-24,12.941531305767885,12.941531305767885,12.772569682776453,12.798750877380371,547638000,0.0,0.0
2012-01-25,13.83473999652376,13.835044031944665,13.508690460116098,13.59788990020752,958314000,0.0,0.0
2012-01-26,13.649647719056086,13.66273750410089,13.490733078657458,13.536093711853027,323985200,0.0,0.0
2012-01-27,13.527263577860182,13.653300103554866,13.509911606491807,13.616767883300781,299709200,0.0,0.0
2012-01-30,13.568973347272776,13.818306059591938,13.559232016266119,13.791211128234863,379341200,0.0,0.0
2012-01-31,13.869751845508185,13.950426925905685,13.793034103798464,13.896846771240234,391683600,0.0,0.0
2012-02-01,13.955602947572501,13.97325976596235,13.868534997442374,13.888017654418945,270046000,0.0,0.0
2012-02-02,13.87918674594452,13.91784964333875,13.820735533824251,13.855441093444824,186796400,0.0,0.0
2012-02-03,13.921811768598413,14.004008651885199,13.868839685079807,13.994266510009766,286599600,0.0,0.0
2012-02-06,13.954690765935158,14.155617577419132,13.949211623708127,14.124869346618652,249412800,0.0,0.0
2012-02-07,14.16383935692531,14.300835810972638,14.143441337527513,14.2728271484375,316223600,0.0,0.0
2012-02-08,14.323663554160476,14.515152222141158,14.299308202552346,14.511804580688477,407890000,0.0,0.0
2012-02-09,14.63601764203476,15.122809391461256,14.629928802460395,15.013821601867676,884214800,0.0,0.0
2012-02-10,14.946534045182894,15.149286605181107,14.873163973613675,15.021424293518066,631302000,0.0,0.0
2012-02-13,15.207440858167987,15.338348461925971,15.133158645930731,15.3009033203125,517216000,0.0,0.0
2012-02-14,15.363613867587501,15.512786343073737,15.282634756017552,15.509742736816406,460398400,0.0,0.0
2012-02-15,15.655871550908376,16.022105829053203,15.127067727571852,15.1508150100708,1506120000,0.0,0.0
2012-02-16,14.962983250903731,15.370621772748871,14.81472283032422,15.289032936096191,944552000,0.0,0.0
2012-02-17,15.316428703473116,15.458296218349838,15.230882544852562,15.286290168762207,535805200,0.0,0.0
2012-02-21,15.43119610889311,15.673830986022947,15.347171781824592,15.67383098602295,605595200,0.0,0.0
2012-02-22,15.619946405224269,15.69331486652171,15.49786724276849,15.618728637695312,483302400,0.0,0.0
2012-02-23,15.68082724123398,15.764547507878422,15.51095279966306,15.720707893371582,568027600,0.0,0.0
2012-02-24,15.820577020691635,15.918908952419924,15.789220710583967,15.90399169921875,415072000,0.0,0.0
2012-02-27,15.870493509662477,16.08938271784895,15.717363737814933,16.00596809387207,547582000,0.0,0.0
2012-02-28,16.072951108529864,16.299755096435547,16.0087150710371,16.299755096435547,600387200,0.0,0.0
2012-02-29,16.486977981667536,16.67116166901359,16.308579096761168,16.51376724243164,952011200,0.0,0.0
2012-03-01,16.68820638368119,16.68942577693706,16.402037548536317,16.575565338134766,683270000,0.0,0.0
2012-03-02,16.568564598909504,16.646498461637755,16.516200600142685,16.59718132019043,431712400,0.0,0.0
2012-03-05,16.60449337747683,16.667205981063564,16.013279298158903,16.23125648498535,809124400,0.0,0.0
2012-03-06,15.942040436276276,16.247387956503914,15.715540527378138,16.142967224121094,810238800,0.0,0.0
2012-03-07,16.342072671392934,16.37190717457112,15.931084912134718,16.156063079833984,798520800,0.0,0.0
2012-03-08,16.277826393437856,16.530507404963082,16.199586880674417,16.500064849853516,516457200,0.0,0.0
2012-03-09,16.56765924845035,16.67512524470849,16.534171440575243,16.596885681152344,418919200,0.0,0.0
2012-03-12,16.712868927292497,16.8048095703125,16.652590242612547,16.8048095703125,407282400,0.0,0.0
2012-03-13,16.97346418636138,17.297382205482677,16.91896868538056,17.294946670532227,690855200,0.0,0.0
2012-03-14,17.597858704065402,18.105350654875522,17.517182022305576,17.948871612548828,1418844000,0.0,0.0
2012-03-15,18.254228888880803,18.266406569133622,17.613089469225713,17.82649803161621,1159718000,0.0,0.0
2012-03-16,17.80091842334989,17.937305140818143,17.596338347147515,17.82679557800293,825487600,0.0,0.0
2012-03-19,18.21647472970844,18.319981731865074,17.932741360760055,18.299585342407227,901236000,0.0,0.0
2012-03-20,18.25118457693689,18.476161113950344,18.006723752271352,18.447546005249023,816662000,0.0,0.0
2012-03-21,18.349513561657187,18.559878475150565,18.30902481517782,18.342206954956055,644042000,0.0,0.0
2012-03-22,18.198513069810627,18.403094799673333,18.130015666336767,18.24600601196289,623870800,0.0,0.0
2012-03-23,18.281012450716066,18.32089311814922,18.095611001435444,18.145843505859375,430488800,0.0,0.0
2012-03-26,18.259702652005572,18.483768650921366,18.1217957478156,18.478591918945312,595742000,0.0,0.0
2012-03-27,18.45423950549633,18.761718546814603,18.450586202236764,18.706920623779297,607129600,0.0,0.0
2012-03-28,18.825650993914465,18.919113459898725,18.579972419547516,18.802515029907227,655460400,0.0,0.0
2012-03-29,18.655164331608947,18.770240933311324,18.486203544857048,18.566268920898438,608238400,0.0,0.0
2012-03-30,18.533091475963335,18.587585376326313,18.20338850216177,18.252403259277344,731038000,0.0,0.0
2012-04-02,18.32180483954713,18.83751714080408,18.27766117765117,18.833255767822266,598351600,0.0,0.0
2012-04-03,19.097204484823468,19.24668425607092,18.951381268525882,19.158700942993164,834559600,0.0,0.0
2012-04-04,19.007393762412782,19.05336326764442,18.7836334480954,19.006175994873047,572980800,0.0,0.0
2012-04-05,19.08746699153082,19.32127355793317,18.978479199922635,19.291439056396484,641298000,0.0,0.0
2012-04-09,19.06158343896145,19.478963910887583,19.036315982125423,19.369062423706055,597536800,0.0,0.0
2012-04-10,19.481707490416536,19.605612516751975,19.057630022740128,19.131912231445312,889725200,0.0,0.0
2012-04-11,19.368152298415918,19.388548687221565,18.97664731411855,19.063716888427734,696614800,0.0,0.0
2012-04-12,19.027182688602373,19.219890749764872,18.890186274775875,18.959293365478516,614336800,0.0,0.0
2012-04-13,19.000087223483412,19.01804970122167,18.372951571051434,18.42531394958496,859644800,0.0,0.0
2012-04-16,18.572353362740017,18.579050270159037,17.603947057282966,17.66118049621582,1050786800,0.0,0.0
2012-04-17,17.62495702650215,18.570529996596363,17.410938841088893,18.561397552490234,1025528000,0.0,0.0
2012-04-18,18.68378041085957,18.88257731044997,18.348596793794684,18.519994735717773,954531200,0.0,0.0
2012-04-19,18.272793944742578,18.410094403013673,17.79483070676531,17.883726119995117,834719200,0.0,0.0
2012-04-20,18.0036739925214,18.10231154810002,17.365578365085614,17.443513870239258,1030985200,0.0,0.0
2012-04-23,17.37136079077349,17.55584850319851,16.945455954438906,17.404542922973633,966529200,0.0,0.0
2012-04-24,17.1278177134618,17.282470985011813,16.896142654576295,17.056884765625,1076149200,0.0,0.0
2012-04-25,18.742235767711783,18.814082445060805,18.448760219060844,18.570533752441406,905777600,0.0,0.0
2012-04-26,18.700522290509067,18.713309662225498,18.330938795392385,18.50050926208496,536068400,0.0,0.0
2012-04-27,18.42044174241349,18.45423356729732,18.281313853703,18.357421875,406722400,0.0,0.0
2012-04-30,18.199126507466257,18.21739302743337,17.748562103428263,17.778396606445312,506144800,0.0,0.0
2012-05-01,17.80640098253681,18.16746016472057,17.69467364089471,17.72207260131836,610999200,0.0,0.0
